DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35061319,690,2.78012243,2.440396028,2.422023867,0.479171209,5,5,5,4
35061320,665,1.057456172,1.181270581,-0.598871795,1.283969289,5,5,2,5
35061321,289,3.069484009,1.612613594,-0.994842801,2.318890205,5,5,1,5
35061322,1498,2.797574389,2.164427534,-0.518081065,1.631818166,5,5,2,5
35061323,697,-0.367520059,-0.008626625,0.12594348,-0.373956074,3,3,4,3
35061325,1645,0.037567907,-1.365306374,-1.066754348,0.202534535,4,1,1,4
35061326,457,-0.839061819,-0.471698205,-0.117959623,-0.33773719,1,2,3,3
35061327,401,-0.891600006,-1.015020167,-0.92325274,0.133664897,1,1,1,4
35061328,543,-1.152454455,-1.377601581,-1.202199843,-0.223256533,1,1,1,3
35061329,509,-1.51476354,-1.131358533,-1.265882081,0.288034289,1,1,1,4
35061331,385,-0.812440992,-1.126939946,1.08640046,-0.677816067,1,1,5,2
35061332,471,-0.568065756,-0.825879931,-1.04764793,0.68748347,2,1,1,4
35061333,736,0.350594217,-0.547750579,-0.588708725,-0.526756649,4,2,2,2
35061334,314,-0.5558182,-0.960641426,0.461780161,-0.280215996,2,1,4,3
35061335,395,0.233310934,-0.683173032,0.04407261,0.583380127,4,2,3,4
35061336,658,1.65787745,1.235857654,-0.646710161,1.299422775,5,5,2,5
35061337,996,1.743240527,0.60655781,0.571074054,1.446784714,5,4,4,5
35061338,598,1.264714226,0.379861038,-0.127239531,-0.047301383,5,4,3,4
35061339,109,0.516462403,-0.664157886,-0.511354234,-0.358848002,4,2,2,3
35061340,996,1.046288234,2.204924416,-0.684188091,1.85389685,5,5,2,5
35061341,581,2.85346562,0.347311218,1.565435291,-0.650946359,5,4,5,2
35061342,0,1.620789589,1.387705014,0.024266979,0.88978949,5,5,3,5
35061343,466,1.282735363,-0.622564562,-0.923280398,-0.475500963,5,2,1,3
35061344,254,2.071880935,-2.231109179,1.879081838,-0.455370337,5,1,5,3
35061345,345,1.83436611,-0.896114073,0.034128404,-0.654663646,5,1,3,2
35061346,495,0.529812259,-1.393901331,-0.610082279,-0.329042928,4,1,2,3
35061347,257,1.616345953,-0.896415826,2.112821846,2.378747825,5,1,5,5
35061348,359,-0.306761014,-0.001668026,-0.414708242,0.282928736,3,3,2,4
35061349,351,0.125642168,-0.529768284,-0.152358817,-0.091167308,4,2,3,3
35061350,561,0.890704117,0.631260092,-0.378214191,0.241681838,5,4,2,4
35061351,621,-0.048247582,0.031663688,-0.754482413,0.22982199,4,4,1,4
35061352,415,0.076106472,-0.388147127,0.824023362,-0.532398577,4,3,5,2
35061354,426,0.375229436,0.44604322,-1.085635242,0.344514006,4,4,1,4
35061355,345,-0.817785165,-0.6893647,0.369437125,0.134100917,1,2,4,4
35061356,505,-0.117359647,0.885553674,-0.086194282,0.945223862,3,5,3,5
35061357,610,-0.197706892,1.649831729,-1.638818054,1.271687385,3,5,1,5
35061358,820,0.124997114,0.291236156,-0.929088641,0.080352155,4,4,1,4
35061361,363,0.043654382,2.485972116,-0.890295817,0.995420319,4,5,1,5
35061362,1646,1.393899776,3.365881926,-0.999059614,5.758242907,5,5,1,5
35061363,241,-0.189574291,0.887087622,0.01012373,3.572552495,3,5,3,5
35061364,385,-0.329300033,0.801995085,-0.632001091,2.80788599,3,5,2,5
35061365,352,0.177089236,1.353518703,-1.160558296,2.722883472,4,5,1,5
35061366,734,1.405558853,0.037671702,-1.328214044,0.498084915,5,4,1,4
35061367,517,-0.170427496,-0.157396319,-0.064020918,-0.992894421,3,3,3,1
35061368,367,-0.300934573,-0.720995243,-0.446569473,-0.859514813,3,2,2,1
35061369,654,-0.578791745,-0.356623777,-0.040995652,-0.791079645,2,3,3,2
35061370,375,-0.456690287,-0.346016704,-0.806876129,-0.990385169,3,3,1,1
35061371,1205,-0.564452179,-1.253963684,0.043968079,-0.817631126,2,1,3,1
35061372,401,-0.315329977,0.161924211,-0.478311358,-0.971359204,3,4,2,1
35061373,449,-0.602359873,-1.093504809,-0.75855856,-0.600798129,2,1,1,2
35061374,606,-0.803410181,-1.386840328,-0.427706554,-0.476259831,1,1,2,3
35061375,582,-1.300979202,-1.191268711,-0.881132032,-0.312624925,1,1,1,3
35061376,538,-0.738597955,-0.603771466,0.13426021,-0.794113049,2,2,4,2
35061377,473,-0.933316918,-1.103889303,0.020626964,-0.254513006,1,1,3,3
35061378,892,-1.312803126,-0.941813635,-0.906776404,0.263362709,1,1,1,4
35061379,1041,-1.110283248,-0.99982458,-0.76557466,0.045654292,1,1,1,4
35061380,901,-0.743047452,-0.954890525,-0.226112556,-0.397366868,2,1,3,3
35061381,780,-0.547908065,-0.914567696,-0.348528941,-0.575036803,2,1,2,2
35061382,665,-0.903072498,-1.06907754,-0.324908766,-0.108883003,1,1,2,3
35061383,638,-1.402200438,-0.821328084,-0.581624677,-0.150379628,1,1,2,3
35061384,526,-0.758102065,-0.658814847,-0.267667265,-0.014320521,2,2,3,4
35061385,511,-0.967689027,-0.489195729,-0.813252288,-0.754436829,1,2,1,2
35061386,671,-0.018324039,-1.03262839,-0.44215065,-0.304991593,4,1,2,3
35061387,3199,1.124922088,0.618647447,-0.735029201,2.453036155,5,4,1,5
35061388,2576,1.519813928,0.701204801,-1.124792419,3.142632421,5,5,1,5
35061389,1423,1.218306533,0.788121751,-0.379503854,1.998125175,5,5,2,5
35061390,294,0.656727018,-1.290252893,3.842369591,-0.742499961,4,1,5,2
35061392,2087,-0.360627317,-0.8400348,-1.444772565,0.770384284,3,1,1,5
35061393,328,-0.780264783,-0.43692604,-0.888474401,-0.264907851,1,2,1,3
35061394,526,-0.496357673,-0.760047488,-1.009611588,0.266757978,2,2,1,4
35061395,494,-0.630533845,-0.007275258,-1.120364858,1.051914641,2,3,1,5
35061396,429,-0.641856407,-0.287794648,-1.378465821,0.622116241,2,3,1,4
35061397,1224,-0.097930006,-0.725159333,-1.148331025,1.633654033,3,2,1,5
35061398,394,-0.160745022,-0.652339312,-1.253435428,0.464298638,3,2,1,4
35061399,251,-0.863906007,-1.184664707,-1.404044085,-0.325004574,1,1,1,3
35061400,534,-0.495762093,-0.782537354,-1.217633189,0.787499227,2,2,1,5
35061401,491,-0.694414835,-0.65712896,-1.179435515,0.265861622,2,2,1,4
35061402,1158,0.262492441,0.600290569,-1.315668783,1.563746028,4,4,1,5
35061403,757,-1.325961455,-0.395090617,-1.279630589,0.591813021,1,3,1,4
35061404,736,-1.322263028,-0.808064633,-1.39033417,0.799160934,1,1,1,5
35061406,789,-0.934498524,-0.57835896,-1.598846178,0.546834492,1,2,1,4
35061410,650,-1.105700057,-0.395553091,-1.180153385,0.824005681,1,3,1,5
35061411,1297,-0.949425591,-0.610503809,-0.979983817,0.486688833,1,2,1,4
35061412,541,-1.000082246,-0.821261592,-0.597215341,0.453578783,1,1,2,4
35061413,448,-0.377618332,-0.385687904,-1.216315617,0.351377121,3,3,1,4
35061414,666,-0.727451022,-0.770673942,-0.869537304,0.148655291,2,2,1,4
35061415,604,-0.953038455,-0.490133278,-1.236470513,0.416428563,1,2,1,4
35061416,524,-0.925173262,-0.709716545,-1.147787523,0.226330724,1,2,1,4
35061417,479,-1.328576077,-0.895465908,-1.359226211,0.371878704,1,1,1,4
35061418,617,-1.729228551,-0.965411779,-1.114813149,1.166970754,1,1,1,5
35061419,569,-1.203063057,-1.009393646,-0.812831687,0.83353877,1,1,1,5
35061420,450,-0.319626935,-0.535682347,-1.351222438,0.229324372,3,2,1,4
35061421,507,-0.893602564,-1.23388207,-0.906213093,0.336335594,1,1,1,4
35061422,583,-0.585435991,-0.512456472,-1.353718851,0.555563901,2,2,1,4
35061423,501,-0.758071509,-0.782384582,-0.831002403,-0.035509932,2,2,1,4
35061424,542,-0.848692304,-0.655862131,-0.831952622,0.295373226,1,2,1,4
35061426,606,-1.356033004,-0.768970458,-1.086987328,0.394645284,1,2,1,4
35061427,513,-1.223804541,-0.896246179,-1.289096918,0.578312547,1,1,1,4
35061428,370,-1.327242054,-0.85230744,-1.106201243,0.381132291,1,1,1,4
35061432,2330,0.086024651,-1.172381258,-1.148754123,0.621722242,4,1,1,4
35061442,553,-0.585800455,-1.073010718,0.226135535,-0.502741726,2,1,4,2
35061443,1089,-1.091874086,-0.942360857,-0.544868162,-0.462953179,1,1,2,3
35061444,1517,-0.829145227,-1.240616991,-0.540270168,-0.268733968,1,1,2,3
35061445,363,-0.936924089,-0.586430789,-0.362115226,-0.791573407,1,2,2,2
35061446,1406,-1.056763651,-1.230273869,-0.882965044,-0.411152772,1,1,1,3
35061447,1816,-0.947719862,-1.029117183,-0.873354214,-0.136827731,1,1,1,3
35061448,1091,-0.843559721,-0.842238617,-0.689549881,-0.42081278,1,1,2,3
35061449,344,-0.881073013,-1.176447648,-0.147391086,-0.746393536,1,1,3,2
35061450,615,-0.397994384,-0.832956748,-0.561671243,-0.3726731,3,1,2,3
35061451,465,-1.221943081,-1.009482194,-0.766747591,-0.22992155,1,1,1,3
35061452,355,-0.65253796,-0.122594772,0.071474321,-0.816226305,2,3,4,1
35061453,579,-0.530783999,-0.413254553,-0.369881573,-0.939905165,2,3,2,1
35061454,833,-0.973098873,-1.052485388,-0.889405087,-0.453841438,1,1,1,3
35061455,430,-0.498539438,-0.020175351,-0.570432917,-0.610059818,2,3,2,2
35061456,431,-0.991210813,-1.034561178,-1.137598189,-0.505495491,1,1,1,2
35061457,427,0.180760175,0.032636239,0.614150524,-0.741193897,4,4,5,2
35061458,611,-0.932697915,-0.622003539,-0.528616245,-0.670112403,1,2,2,2
35061459,657,-0.885583201,-0.916613206,-0.956219018,-0.585766513,1,1,1,2
35061460,599,-0.446249947,-1.155322073,0.804663148,-0.905416517,3,1,5,1
35061461,455,-0.901648142,-0.207989705,-0.585141666,-0.775566903,1,3,2,2
35061462,616,-0.833141876,-0.63379712,-0.021030738,-0.860769981,1,2,3,1
35061463,571,-0.825518891,-0.98061434,-0.67705762,-0.683909727,1,1,2,2
35061464,374,-1.017007736,-1.17398268,-0.902076561,-0.750730294,1,1,1,2
35061465,331,-0.665778808,-1.156835555,-0.83059671,-0.713708054,2,1,1,2
35061466,464,-0.289289038,-0.571761522,-0.384846837,-0.600095569,3,2,2,2
35061467,387,-0.895117502,-0.755117426,-0.646829603,-0.749671662,1,2,2,2
35061468,416,-0.949604104,-0.98661428,-0.959517255,-0.400554342,1,1,1,3
35061469,407,-0.636838716,-0.751854918,-0.899405487,-0.764612694,2,2,1,2
35061470,425,-0.634827651,-0.883932615,-0.258960418,-0.116633344,2,1,3,3
35061471,479,-0.717495665,-0.967392605,-0.099319152,-0.890449438,2,1,3,1
35061472,386,-0.551555361,-0.560749597,-0.476881839,-1.096082784,2,2,2,1
35061473,582,-0.7612775,-0.764795069,-0.233807672,-0.752464771,2,2,3,2
35061474,753,-0.539462302,-1.075156412,0.829943696,-0.543449731,2,1,5,2
35061475,856,-1.143322478,-0.83677421,-0.778288703,-0.207636437,1,1,1,3
35061476,720,-0.53673625,-1.038846526,0.437446957,-0.666734114,2,1,4,2
35061477,452,-0.423478409,-0.370391186,-0.585852156,-0.829996936,3,3,2,1
35061478,539,-0.712423928,-0.772223765,-0.808723484,-0.76595663,2,2,1,2
35061479,444,-0.615343199,-0.298569323,-0.245795938,-1.191465061,2,3,3,1
35061480,460,-0.667167458,0.041616051,0.024077058,-0.398634172,2,4,3,3
35061481,581,-0.437408927,-0.823416055,0.881003385,-0.977859306,3,1,5,1
35061482,593,-0.31458845,0.050284101,-0.372344636,-1.026947355,3,4,2,1
35061483,597,-0.027123384,0.921486587,-0.471012712,-0.92592499,4,5,2,1
35061484,8865,-0.59499186,-0.805030026,-1.331157812,1.091331553,2,1,1,5
35061486,691,-1.15150452,-0.803692305,-0.695631737,0.142019365,1,1,2,4
35061487,913,0.10141433,-0.999968393,2.573502955,-0.260096282,4,1,5,3
35061488,468,-0.347755092,-0.72135289,1.185855493,-0.08789853,3,2,5,3
35061493,2579,0.200253445,-0.586190074,-0.888475292,0.93126686,4,2,1,5
35061494,574,-1.069987643,-1.040612093,-1.307167995,0.644741195,1,1,1,4
35061495,679,-0.7170481,-0.738178109,-1.097120334,1.755629634,2,2,1,5
35061496,2039,0.290923348,-1.236767603,-1.227087543,-0.305578861,4,1,1,3
35061497,516,-0.803705788,-0.664543721,-0.410371902,-0.801602331,1,2,2,1
35061498,589,-0.737536548,-0.998798102,-0.604823728,-0.731417469,2,1,2,2
35061499,487,-0.699260474,-1.399098566,-0.301014122,-0.674036023,2,1,3,2
35061500,604,-1.076296545,-1.310389632,-0.618187539,-0.63881357,1,1,2,2
35061501,556,-0.70016127,-1.150301125,0.066868519,-0.590923044,2,1,4,2
35061502,785,-0.967840586,-1.293032049,-0.69997671,-0.549642042,1,1,2,2
35061503,642,-1.08976346,-0.850220298,-0.62429568,-0.425317173,1,1,2,3
35061504,555,-0.768257639,-0.905386171,-0.590703207,-0.876191324,2,1,2,1
35061505,445,-0.956540124,-0.702621768,0.087839603,-0.692216209,1,2,4,2
35061506,509,-0.70216471,-0.451875417,-0.743127627,-0.725466869,2,2,1,2
35061507,437,-0.835660476,-1.170354476,0.156495279,-1.073184127,1,1,4,1
35061508,427,-0.43340091,-0.862338868,0.620045712,-0.912117384,3,1,5,1
35061509,258,2.626171583,4.57706749,2.724424051,1.144706435,5,5,5,5
35061510,742,1.951100189,5.523513635,-0.840224654,3.347303116,5,5,1,5
35061511,336,0.370035196,5.119410454,-0.84253343,2.787874449,4,5,1,5
35061512,536,1.710390586,1.414716895,-0.71840882,1.074745716,5,5,2,5
35061514,1804,3.305967472,0.258684338,-0.953432715,2.231975507,5,4,1,5
35061518,380,0.746186178,-1.227795331,1.007623792,-0.902324156,5,1,5,1
35061519,563,0.555966564,-1.138965191,-0.829309567,-0.422395379,4,1,1,3
35061520,1540,-0.730936565,-0.142159188,-0.949662487,1.29370837,2,3,1,5
35061521,434,-0.9986085,-0.843007169,-0.658599969,0.182175561,1,1,2,4
35061522,1198,-0.615183535,-0.037588154,-1.094146895,1.015510829,2,3,1,5
35061523,296,-0.280032585,0.501059111,-1.329384201,0.621192179,3,4,1,4
35061524,1485,0.086189279,0.734886467,-1.314131085,0.770350156,4,5,1,5
35061525,537,-0.177010805,-0.539262624,-0.244941527,-0.331167139,3,2,3,3
35061526,494,-0.606816243,-0.953753279,-0.066582645,-0.229972941,2,1,3,3
35061530,1324,2.728705761,0.206985975,-0.700803741,2.775037521,5,4,2,5
35061531,939,1.534584727,-0.336330077,2.443513741,-0.655187228,5,3,5,2
35061533,811,0.743252315,0.819493879,1.064790292,1.732716676,5,5,5,5
35061534,1833,2.198868467,1.233454365,-0.064647759,2.468852463,5,5,3,5
35061535,527,-0.044377899,2.997332632,-1.325836827,3.886696117,4,5,1,5
35061536,924,-0.034521386,1.441958755,-1.068329624,2.376657112,4,5,1,5
35061537,241,0.148675717,1.037917127,-1.099423159,2.000931504,4,5,1,5
35061538,591,-0.579601729,-0.9013756,-0.320851626,-0.050184947,2,1,2,4
35061539,544,-0.403677324,-0.593371393,-0.033992219,-0.07769654,3,2,3,3
35061540,803,-0.942932713,-0.749023014,-1.334936892,0.208950547,1,2,1,4
35061541,739,-0.665656733,-0.960382095,1.579834947,-0.541052615,2,1,5,2
35061542,1052,-0.642309362,-0.779462166,-0.153367807,-0.598162938,2,2,3,2
35061543,664,-1.154595049,-1.252472501,-0.975414703,-0.43744299,1,1,1,3
35061544,1323,-0.400154502,-0.867582847,0.739487261,-0.007733422,3,1,5,4
35061545,443,0.211605944,-1.133009947,-0.352130697,-0.348371083,4,1,2,3
35061546,1417,-0.667253423,-1.050289412,-1.302929459,0.619615216,2,1,1,4
35061547,1790,0.182476649,-1.29716935,-1.451920192,0.407061534,4,1,1,4
35061548,1339,0.36610872,-0.852133686,-1.015869614,0.39239409,4,1,1,4
35061549,633,-0.49409472,-0.670729976,-0.710508151,0.433236268,2,2,2,4
35061550,489,2.021980544,-0.891941001,0.082083011,-0.021696371,5,1,4,4
35061551,699,-0.389640652,-0.835450591,-1.124668978,1.013307674,3,1,1,5
35061552,728,0.654592136,-1.424365555,-0.211066571,-0.521252054,4,1,3,2
35061553,1015,1.395622245,-0.992240854,2.644455798,-0.519099056,5,1,5,2
35061554,661,-0.849273606,-1.007047339,1.053146693,-0.445627545,1,1,5,3
35061555,1716,-0.920985878,-0.897801514,-0.960871318,0.087464594,1,1,1,4
35061556,3445,-0.588565157,-1.020833528,-1.235524179,0.632795577,2,1,1,4
35061557,469,0.047457179,-1.081215681,-1.121508078,0.460109329,4,1,1,4
35061558,1299,-0.858950578,-0.797721295,-0.892857283,0.30434557,1,1,1,4
35061559,494,-1.510958848,-1.209238443,-1.214205934,1.154696088,1,1,1,5
35061560,497,-1.342221787,-1.317575692,-1.116363894,0.977570599,1,1,1,5
35061561,899,-0.862938033,-0.990095635,-1.156640426,0.664464202,1,1,1,4
35061562,1108,0.402454809,-0.442225996,-1.633478307,0.194296926,4,2,1,4
35061563,532,-0.956525607,-0.759839148,-1.207587578,0.259679219,1,2,1,4
35061564,1125,0.340284094,-0.496877053,-0.631966972,0.904941446,4,2,2,5
35061565,701,0.866468336,1.274027132,-0.205225944,0.613361396,5,5,3,4
35061566,1189,1.306282311,0.534714273,-0.842606637,0.886170065,5,4,1,5
35061567,686,-1.259762835,-0.509724633,-0.664007351,0.197819396,1,2,2,4
35061568,3679,-0.80166518,-1.263971557,-1.268096106,1.746065128,1,1,1,5
35061569,828,-1.373826858,-0.716535115,-0.629577219,0.832841452,1,2,2,5
35061570,363,-1.510806911,-1.50786647,-1.8180304,1.078692068,1,1,1,5
35061571,733,-0.463394991,-0.893490043,0.98973651,0.338048791,3,1,5,4
35061572,2369,-0.208778,-1.224863501,-1.061125556,1.069056727,3,1,1,5
35061573,590,-0.56972908,-1.095528954,-0.912564114,0.878577346,2,1,1,5
35061574,897,0.248084883,-0.257708813,-0.728310926,0.317657181,4,3,1,4
35061575,743,-0.354699306,-0.713599228,-0.769963317,0.71894655,3,2,1,4
35061576,548,-0.724872681,-0.498257397,-0.437659697,0.260442767,2,2,2,4
35061577,555,-0.626644676,-0.845466268,-0.981014042,0.078342228,2,1,1,4
35061578,1513,2.636338947,-1.193059769,4.890309933,-0.67168889,5,1,5,2
35061579,1039,1.792582088,-0.182884397,-0.844560595,0.771523538,5,3,1,5
35061580,782,-0.225959993,-0.091964949,-0.854267072,0.91868358,3,3,1,5
35061581,692,-1.052001181,-1.231835871,-0.762112972,-0.155414436,1,1,1,3
35061582,980,-0.591011921,-1.031273574,-0.539441971,-0.05519173,2,1,2,4
35061583,927,-1.011012414,-1.366315218,-0.726004415,0.172506079,1,1,2,4
35061584,970,-0.805682817,-1.323038179,-1.019376921,0.304704316,1,1,1,4
35061585,560,-1.642253672,-0.739743355,-1.266214776,0.422953452,1,2,1,4
35061586,524,-0.808954564,-0.939442062,1.781295554,-0.397457125,1,1,5,3
35061587,991,-0.845795281,-0.962339402,1.600073523,-0.600920173,1,1,5,2
35061588,959,0.411049667,-1.114979932,-0.121678023,-0.43942889,4,1,3,3
35061589,960,-0.624090931,-1.214921985,-0.833038652,0.22717713,2,1,1,4
35061590,498,-1.522820862,-0.992424681,-1.18700523,0.420833844,1,1,1,4
35061591,1830,-0.892010017,-0.943885288,-1.503947241,0.270240088,1,1,1,4
35061592,1345,-0.824249457,-0.914363437,-1.388312425,0.269153638,1,1,1,4
35061593,1783,-0.176564014,-1.295884307,-1.458880148,0.534257385,3,1,1,4
35061595,439,-0.636952905,-1.208543177,0.306115974,-0.477640326,2,1,4,3
35061596,611,-1.057686834,-0.307344859,-1.477347708,0.310594338,1,3,1,4
35061597,543,-0.359342217,-0.885204418,-0.44195675,0.856518918,3,1,2,5
35061598,269,-1.395533137,-0.161798376,-1.518938421,0.35758735,1,3,1,4
35061599,438,-0.548249529,-0.57901685,-1.173030744,1.210880881,2,2,1,5
35061601,650,-0.372638309,-0.307707026,-1.302286379,0.480402474,3,3,1,4
35061602,509,2.338945059,-0.758948601,-1.097820073,-0.358355688,5,2,1,3
35061604,692,1.943870215,-1.078282959,-1.26598391,-0.170872406,5,1,1,3
35061605,910,2.969612233,-0.161098458,-1.157631441,1.293771224,5,3,1,5
35061607,602,0.452062413,-1.081854436,-0.566253864,-0.493742033,4,1,2,3
35061608,520,0.688929298,-1.581966366,-0.430932175,-0.69080454,4,1,2,2
35061610,411,1.336384099,-1.473482036,-0.992067439,-0.56148591,5,1,1,2
35061611,387,0.30529128,-0.702687417,-0.052775914,-0.257271229,4,2,3,3
35061613,705,0.953670035,-0.780219824,1.036613029,-0.520390092,5,2,5,2
35061614,512,0.605147934,1.113474697,-0.605211554,1.37133619,4,5,2,5
35061616,723,1.78751362,0.151103836,-0.865848328,0.554025502,5,4,1,4
35061621,464,0.925272778,-0.525011085,-0.751071143,-0.614129388,5,2,1,2
35061622,690,1.081451623,-1.43982657,-0.789336087,-0.639313517,5,1,1,2
35061623,501,-0.529557251,-1.341144742,-0.420039575,-0.347949705,2,1,2,3
35061627,517,-0.108268696,-1.065494063,-0.400679892,-0.546772254,3,1,2,2
35061628,540,-0.687516634,-1.108600961,-0.165427787,-0.618687409,2,1,3,2
35061633,575,-0.434534387,-1.028967789,-0.393770057,-0.632573226,3,1,2,2
35061634,388,-0.661565523,-1.440492504,0.530964643,-0.256095546,2,1,4,3
35061638,580,0.169250699,-0.674886527,-0.334466449,-0.955692948,4,2,2,1
35061639,934,1.136910901,-1.525138544,-0.567102056,-0.276440623,5,1,2,3
35061640,552,0.074953517,-0.860919507,0.196860912,-0.6333781,4,1,4,2
35061643,393,0.090957231,-0.469728751,-0.415401084,-0.522450397,4,2,2,2
35061645,667,0.720407835,-0.487614117,-0.657290003,-0.172368975,4,2,2,3
35061646,520,-0.129633587,2.64935073,-0.693132236,1.322328826,3,5,2,5
35061651,680,0.96811989,-1.668166543,2.177552987,-0.304689665,5,1,5,3
35061653,542,1.261818094,-0.974608841,-1.175428975,-0.350418823,5,1,1,3
35061654,563,0.523452916,-0.57882314,-0.811742718,-0.688051918,4,2,1,2
35061657,681,-0.506145716,-1.449391938,0.743820676,-0.622943382,2,1,5,2
35061658,682,0.488224432,-0.231244567,0.05866375,0.225856042,4,3,4,4
35061659,1436,-0.23650522,-0.881124568,-0.328670933,0.065758526,3,1,2,4
35061660,505,-1.295584489,-1.329444003,-0.61998432,-0.08505202,1,1,2,3
35061661,641,-0.400422531,-0.639365294,-1.126759386,0.138784197,3,2,1,4
35061662,1591,-1.085263199,-0.918547478,-1.426359553,0.358385785,1,1,1,4
35061663,1431,-0.8363905,-0.846849171,-0.966768133,0.224851224,1,1,1,4
35061664,396,-0.024597456,0.040775429,-1.078956688,0.598169516,4,4,1,4
35061667,280,0.697786648,-0.125824207,0.50479611,-0.592794457,4,3,4,2
35061668,774,0.024016966,-0.002057622,-0.841736779,-0.08612852,4,3,1,3
